time,rayIndex,x,y,objectDetected
5.859989,75,0.55,0.75,Wall1
5.859989,76,0.65,0.75,Wall1
5.859989,77,0.75,0.75,Wall1
5.859989,78,0.85,0.75,Wall1
5.859989,79,0.95,0.75,Wall1
5.864283,0,0.05,0.05,Floor
5.864283,1,0.15,0.05,Floor
5.864283,2,0.25,0.05,Floor
5.864283,3,0.35,0.05,Floor
5.864283,4,0.45,0.05,trialStarter
5.864283,5,0.55,0.05,trialStarter
5.864283,6,0.65,0.05,Floor
5.864283,7,0.75,0.05,Floor
5.864283,8,0.85,0.05,Floor
5.864283,9,0.95,0.05,Floor
5.864283,10,0.05,0.15,Floor
5.864283,11,0.15,0.15,Floor
5.864283,12,0.25,0.15,Floor
5.864283,13,0.35,0.15,Floor
5.864283,14,0.45,0.15,Floor
5.864283,15,0.55,0.15,Floor
5.864283,16,0.65,0.15,Floor
5.864283,17,0.75,0.15,Floor
5.864283,18,0.85,0.15,Floor
5.864283,19,0.95,0.15,Floor
5.864283,20,0.05,0.25,Floor
5.864283,21,0.15,0.25,Floor
5.864283,22,0.25,0.25,Floor
5.864283,23,0.35,0.25,Floor
5.864283,24,0.45,0.25,Floor
5.864283,25,0.55,0.25,Floor
5.864283,26,0.65,0.25,Floor
5.864283,27,0.75,0.25,Floor
5.864283,28,0.85,0.25,Floor
5.864283,29,0.95,0.25,Floor
5.864283,30,0.05,0.35,Floor
5.864283,31,0.15,0.35,Floor
5.864283,32,0.25,0.35,Floor
5.864283,33,0.35,0.35,Floor
5.864283,34,0.45,0.35,Floor
5.864283,35,0.55,0.35,Floor
5.864283,36,0.65,0.35,Floor
5.864283,37,0.75,0.35,Floor
5.864283,38,0.85,0.35,Floor
5.864283,39,0.95,0.35,Floor
5.864283,40,0.05,0.45,functionalDiamond22
5.864283,41,0.15,0.45,Wall1
5.864283,42,0.25,0.45,Wall1
5.864283,43,0.35,0.45,Wall1
5.864283,44,0.45,0.45,Wall1
5.864283,45,0.55,0.45,Wall1
5.864283,46,0.65,0.45,functionalDiamond70
5.864283,47,0.75,0.45,Wall1
5.864283,48,0.85,0.45,functionalDiamond56
5.864283,49,0.95,0.45,functionalDiamond56
5.864283,50,0.05,0.55,functionalDiamond22
5.864283,51,0.15,0.55,Wall1
5.864283,52,0.25,0.55,Wall1
5.864283,53,0.35,0.55,Wall1
5.864283,54,0.45,0.55,Wall1
5.864283,55,0.55,0.55,Wall1
5.864283,56,0.65,0.55,Wall1
5.864283,57,0.75,0.55,Wall1
5.864283,58,0.85,0.55,functionalDiamond56
5.864283,59,0.95,0.55,functionalDiamond56
5.864283,60,0.05,0.65,Wall1
5.864283,61,0.15,0.65,Wall1
5.864283,62,0.25,0.65,Wall1
5.864283,63,0.35,0.65,Wall1
5.864283,64,0.45,0.65,Wall1
5.864283,65,0.55,0.65,Wall1
5.864283,66,0.65,0.65,Wall1
5.864283,67,0.75,0.65,Wall1
5.864283,68,0.85,0.65,functionalDiamond56
5.864283,69,0.95,0.65,functionalDiamond56
5.864283,70,0.05,0.75,Wall1
5.864283,71,0.15,0.75,Wall1
5.864283,72,0.25,0.75,Wall1
5.864283,73,0.35,0.75,Wall1
5.864283,74,0.45,0.75,Wall1
5.864283,75,0.55,0.75,Wall1
5.864283,76,0.65,0.75,Wall1
5.864283,77,0.75,0.75,Wall1
5.864283,78,0.85,0.75,Wall1
5.864283,79,0.95,0.75,Wall1
5.869039,0,0.05,0.05,Floor
5.869039,1,0.15,0.05,Floor
5.869039,2,0.25,0.05,Floor
5.869039,3,0.35,0.05,Floor
5.869039,4,0.45,0.05,trialStarter
5.869039,5,0.55,0.05,trialStarter
5.869039,6,0.65,0.05,Floor
5.869039,7,0.75,0.05,Floor
5.869039,8,0.85,0.05,Floor
5.869039,9,0.95,0.05,Floor
5.869039,10,0.05,0.15,Floor
5.869039,11,0.15,0.15,Floor
5.869039,12,0.25,0.15,Floor
5.869039,13,0.35,0.15,Floor
5.869039,14,0.45,0.15,Floor
5.869039,15,0.55,0.15,Floor
5.869039,16,0.65,0.15,Floor
5.869039,17,0.75,0.15,Floor
5.869039,18,0.85,0.15,Floor
5.869039,19,0.95,0.15,Floor
5.869039,20,0.05,0.25,Floor
5.869039,21,0.15,0.25,Floor
5.869039,22,0.25,0.25,Floor
5.869039,23,0.35,0.25,Floor
5.869039,24,0.45,0.25,Floor
5.869039,25,0.55,0.25,Floor
5.869039,26,0.65,0.25,Floor
5.869039,27,0.75,0.25,Floor
5.869039,28,0.85,0.25,Floor
5.869039,29,0.95,0.25,Floor
5.869039,30,0.05,0.35,Floor
5.869039,31,0.15,0.35,Floor
5.869039,32,0.25,0.35,Floor
5.869039,33,0.35,0.35,Floor
5.869039,34,0.45,0.35,Floor
5.869039,35,0.55,0.35,Floor
5.869039,36,0.65,0.35,Floor
5.869039,37,0.75,0.35,Floor
5.869039,38,0.85,0.35,Floor
5.869039,39,0.95,0.35,Floor
5.869039,40,0.05,0.45,functionalDiamond22
5.869039,41,0.15,0.45,Wall1
5.869039,42,0.25,0.45,Wall1
5.869039,43,0.35,0.45,Wall1
5.869039,44,0.45,0.45,Wall1
5.869039,45,0.55,0.45,Wall1
5.869039,46,0.65,0.45,functionalDiamond70
5.869039,47,0.75,0.45,Wall1
