time,rayIndex,x,y,objectDetected
9.589152,81,0.15,0.85,Wall2
9.589152,82,0.25,0.85,Wall2
9.589152,83,0.35,0.85,Wall3
9.589152,84,0.45,0.85,Wall3
9.589152,85,0.55,0.85,Cube31
9.589152,86,0.65,0.85,Wall3
9.589152,87,0.75,0.85,Wall3
9.589152,88,0.85,0.85,Wall3
9.589152,89,0.95,0.85,Wall3
9.589152,90,0.05,0.95,Wall2
9.589152,91,0.15,0.95,Wall2
9.589152,92,0.25,0.95,Wall2
9.589152,93,0.35,0.95,Wall3
9.589152,94,0.45,0.95,Wall3
9.589152,95,0.55,0.95,Wall3
9.589152,96,0.65,0.95,Wall3
9.589152,97,0.75,0.95,Wall3
9.589152,98,0.85,0.95,Wall3
9.589152,99,0.95,0.95,Wall3
9.594735,0,0.05,0.05,Floor
9.594735,1,0.15,0.05,trialStarter
9.594735,2,0.25,0.05,trialStarter
9.594735,3,0.35,0.05,trialStarter
9.594735,4,0.45,0.05,trialStarter
9.594735,5,0.55,0.05,trialStarter
9.594735,6,0.65,0.05,trialStarter
9.594735,7,0.75,0.05,Floor
9.594735,8,0.85,0.05,Floor
9.594735,9,0.95,0.05,Floor
9.594735,10,0.05,0.15,Floor
9.594735,11,0.15,0.15,trialStarter
9.594735,12,0.25,0.15,trialStarter
9.594735,13,0.35,0.15,trialStarter
9.594735,14,0.45,0.15,trialStarter
9.594735,15,0.55,0.15,trialStarter
9.594735,16,0.65,0.15,trialStarter
9.594735,17,0.75,0.15,Floor
9.594735,18,0.85,0.15,Floor
9.594735,19,0.95,0.15,Floor
9.594735,20,0.05,0.25,Floor
9.594735,21,0.15,0.25,Floor
9.594735,22,0.25,0.25,trialStarter
9.594735,23,0.35,0.25,trialStarter
9.594735,24,0.45,0.25,trialStarter
9.594735,25,0.55,0.25,trialStarter
9.594735,26,0.65,0.25,trialStarter
9.594735,27,0.75,0.25,Floor
9.594735,28,0.85,0.25,Floor
9.594735,29,0.95,0.25,Floor
9.594735,30,0.05,0.35,Floor
9.594735,31,0.15,0.35,Floor
9.594735,32,0.25,0.35,Floor
9.594735,33,0.35,0.35,trialStarter
9.594735,34,0.45,0.35,trialStarter
9.594735,35,0.55,0.35,trialStarter
9.594735,36,0.65,0.35,Floor
9.594735,37,0.75,0.35,Floor
9.594735,38,0.85,0.35,Floor
9.594735,39,0.95,0.35,Floor
9.594735,40,0.05,0.45,Floor
9.594735,41,0.15,0.45,Floor
9.594735,42,0.25,0.45,Floor
9.594735,43,0.35,0.45,Floor
9.594735,44,0.45,0.45,Floor
9.594735,45,0.55,0.45,Floor
9.594735,46,0.65,0.45,Floor
9.594735,47,0.75,0.45,Floor
9.594735,48,0.85,0.45,Floor
9.594735,49,0.95,0.45,Floor
9.594735,50,0.05,0.55,Floor
9.594735,51,0.15,0.55,Floor
9.594735,52,0.25,0.55,Floor
9.594735,53,0.35,0.55,Floor
9.594735,54,0.45,0.55,Floor
9.594735,55,0.55,0.55,Floor
9.594735,56,0.65,0.55,Floor
9.594735,57,0.75,0.55,Floor
9.594735,58,0.85,0.55,Floor
9.594735,59,0.95,0.55,Floor
9.594735,60,0.05,0.65,Floor
9.594735,61,0.15,0.65,Floor
9.594735,62,0.25,0.65,Floor
9.594735,63,0.35,0.65,Floor
9.594735,64,0.45,0.65,Floor
9.594735,65,0.55,0.65,Floor
9.594735,66,0.65,0.65,Floor
9.594735,67,0.75,0.65,Floor
9.594735,68,0.85,0.65,Floor
9.594735,69,0.95,0.65,Floor
9.594735,70,0.05,0.75,Wall2
9.594735,71,0.15,0.75,Floor
9.594735,72,0.25,0.75,Floor
